06/26/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - FLARE SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
06/26/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,95.5%,1.,4.,DISTILLATE,NO,"3,793",0.02,5%,0.84,400.,DISTILLATE,NO,150,0.06,YES,3.94,19.08,<0.001,<0.001,<0.001,
06/26/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 CRUDE DOCK,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,YES,NO,10,420,>90%,90.0%,1.,8.82,T-101 Underground Storage Tank Aqueous,YES,"1,430",0.01,10%,0.86,"1,144.29",T-101 Underground Storage Tank Oil,NO,137,0.16,YES,1.57,107.85,<0.001,-,-,
06/26/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,25,"1,050",99%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"3,574",0.02,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,318,0.68,YES,3.89,179.73,<0.001,<0.001,-,
06/26/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"9,861",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,390,<0.01,YES,10.25,0.48,<0.001,<0.001,<0.001,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 75 - WATER DRAW,GASOLINE AND WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,45,"1,890",99%,95.5%,1.,470.,Reformate,NO,"6,827",3.21,5%,0.81,"47,000.",Reformate,NO,261,12.25,YES,7.09,"2,180.64",0.02,0.02,-,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,20,840,99%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"2,859",0.01,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,254,0.55,YES,3.11,179.73,<0.001,<0.001,-,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 80 - WATER DRAW,GASOLINE AND WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,99%,95.5%,1.,56.2,Debut Gasoline,NO,"2,276",0.13,5%,0.75,"5,620.",Debut Gasoline,NO,80,0.45,YES,2.36,246.11,<0.001,<0.001,-,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - FLARE SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 55 - WATER DRAW,GASOLINE,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,1,42,99%,99.0%,1.,360.,Gasoline,NO,157,0.06,1%,0.77,"36,000.",Gasoline,NO,1,0.04,YES,0.16,635.06,<0.001,<0.001,-,
06/30/2014,307166,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,DIESEL AND WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"9,861",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,390,<0.01,YES,10.25,0.48,<0.001,<0.001,<0.001,
04/21/2014,307164,PLANT 1 - UNIT 012 - RAIL ROAD TANK CAR LOADING ,PLANT 1 - BIODIESEL WASTE BBL,BIODIESEL,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,0.5,21,<10%,10.0%,1.,0.02,Diesel,NO,8,<0.01,90%,0.86,2.,Diesel,NO,61,<0.01,YES,0.07,1.77,<0.001,<0.001,-,
04/03/2014,307163,PLANT 1 - UNIT 013 - #1 CRUDE,"DESALTER, D-77",OIL,PLANT 1 - CENTRIFUGE MIX TANKS,YES,TO,NO,NO,380,"15,960",<10%,10.0%,1.,24.1,DES-77 First Stage Desalter Effluent,NO,"6,037",0.15,90%,0.83,"1,540.",DES-77 First Stage Desalter Oil,NO,"45,093",69.44,YES,51.13,"1,361.03",0.07,0.07,-,
05/27/2014,307168,PLANT 1 - UNIT 013 - #1 CRUDE,PLANT 1 - WASTE OIL DRUMS,OIL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,1,42,<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,16,<0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,116,0.18,YES,0.13,"1,359.10",<0.001,<0.001,<0.001,
06/12/2014,307166,PLANT 1 - UNIT 013 - #1 CRUDE DOCK SUMP,PLANT 1 - CRUDE UNLOADING SUMP,CRUDE AND WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,>90%,90.0%,1.,24.,Crude,NO,"2,859",0.07,10%,0.79,"2,400.",Crude,NO,251,0.6,YES,3.11,215.73,<0.001,<0.001,<0.001,
04/01/2014,307164,PLANT 1 - UNIT 015 - NDS/REFORMER,PLANT 1 - TURN AROUND FUEL CELLS,DIESEL,PLANT 2 - TANK 6,YES,Tank 6,NO,NO,25,"1,050",<10%,10.0%,1.,0.02,Diesel,NO,397,<0.01,90%,0.86,2.,Diesel,NO,"3,074",<0.01,YES,3.47,1.77,<0.001,<0.001,-,
04/29/2014,307164,PLANT 1 - UNIT 017 - CAT FEED HDS MATERIAL,PLANT 1 - SEWER,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,85,"3,570",>90%,99.0%,1.,-0-,Stormwater,NO,"13,368",-0-,1%,0.85,0.03,Stormwater,NO,115,<0.01,YES,13.48,<0.001,<0.001,<0.001,<0.001,
04/25/2014,307164,PLANT 1 - UNIT 035 - FLUID CATALYTIC CRACKER,PLANT 1 - SEWER,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/13/2014,307164,PLANT 1 - UNIT 035 - FLUID CATALYTIC CRACKER,PLANT 1 - DRUM D-3901 MATERIAL,SOUR WATER,PLANT 1 - DRUM D-3901,YES,D-3901,NO,NO,50,"2,100",99%,99.0%,1.,1.39,Sour Water,NO,"7,863",0.01,1%,0.75,139.,Sour Water,NO,60,<0.01,YES,7.92,2.42,<0.001,<0.001,-,
05/27/2014,307168,PLANT 1 - UNIT 035 - FLUID CATALYTIC CRACKER,PLANT 1 - WASTE OIL DRUMS,OIL,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,2,84,<10%,10.0%,1.,10.5,TK-4516 Slop Oil Tank Aqueous,NO,32,<0.01,90%,0.81,"1,543.33",TK-4516 Slop Oil Tank,YES,233,0.36,YES,0.26,"1,359.10",<0.001,<0.001,<0.001,
06/17/2014,307166,PLANT 1 - UNIT 035 -sump,sump  in w53 area,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,145",0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,23,0.07,YES,3.17,27.06,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"4,718",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,35,0.11,YES,4.75,27.06,<0.001,<0.001,<0.001,
04/07/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,-0-,Stormwater,NO,786,-0-,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
04/07/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"4,718",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,35,0.11,YES,4.75,27.06,<0.001,<0.001,<0.001,
04/09/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - P306 DRAIN,SOUR WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,0.5,21,>90%,90.0%,1.,1.39,Sour Water,NO,71,<0.01,10%,0.75,139.,Sour Water,NO,6,<0.01,YES,0.08,11.98,<0.001,<0.001,-,
04/10/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/11/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
04/11/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/14/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,45,"1,890",99%,99.0%,1.,-0-,Stormwater,NO,"7,077",-0-,1%,0.85,0.03,Stormwater,NO,61,<0.01,YES,7.14,<0.001,<0.001,<0.001,<0.001,
04/14/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"4,718",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,35,0.11,YES,4.75,27.06,<0.001,<0.001,<0.001,
04/15/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/16/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/16/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/17/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/17/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
04/18/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/21/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
04/21/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
04/22/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/23/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,145",0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,23,0.07,YES,3.17,27.06,<0.001,<0.001,<0.001,
04/23/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/24/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/25/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"4,718",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,35,0.11,YES,4.75,27.06,<0.001,<0.001,<0.001,
04/25/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/28/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
04/29/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/30/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-3901 MATERIAL,SOUR WATER,PLANT 1 - DRUM D-3901,YES,D-3901,NO,NO,50,"2,100",99%,90.0%,1.,1.39,Sour Water,NO,"7,149",<0.01,10%,0.75,139.,Sour Water,NO,596,0.08,YES,7.74,11.98,<0.001,<0.001,-,
04/30/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/30/2014,307164,PLANT 1 - UNIT 039 - FLARE,P1N - D-322,WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,25,"1,050",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,932",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,29,0.09,YES,3.96,27.06,<0.001,<0.001,-,
05/01/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/01/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,145",0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,23,0.07,YES,3.17,27.06,<0.001,<0.001,<0.001,
05/02/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"1,573",<0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,12,0.04,YES,1.58,27.06,<0.001,<0.001,<0.001,
05/02/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/05/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/06/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"6,291",0.03,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,46,0.15,YES,6.34,27.06,<0.001,<0.001,<0.001,
05/06/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/06/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-3901 MATERIAL,SOUR WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,35,"1,470",99%,99.0%,1.,1.39,Sour Water,NO,"5,504",<0.01,1%,0.75,139.,Sour Water,NO,42,<0.01,YES,5.55,2.42,<0.001,<0.001,-,
05/08/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"3,932",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,29,0.09,YES,3.96,27.06,<0.001,<0.001,<0.001,
05/09/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/09/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"2,359",<0.01,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,17,0.05,YES,2.38,27.06,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/19/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
05/19/2014,307168,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"4,718",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,35,0.11,YES,4.75,27.06,<0.001,<0.001,<0.001,
05/19/2014,307168,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/19/2014,307164,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - FLARE SUMP,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,4.03,"Knockout Water, Fuel Gas (Hydrocraker)",NO,"5,504",0.02,1%,0.73,"3,150.","Knockout Water, Fuel Gas (Hydrocraker)",NO,41,0.13,YES,5.54,27.06,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - UNIT 039 - FLARE,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
